COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS,VALOR,INVENTARIO FINAL
111004,2025,Septiembre,9,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,28,1822400,271
111005,2025,Septiembre,9,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,44,3385200,173
111007,2025,Septiembre,9,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,1,62000,342
111008,2025,Septiembre,9,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,1,115000,215
111018,2025,Septiembre,9,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,6,740000,149
111010,2025,Septiembre,9,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,399
111013,2025,Septiembre,9,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,8,501600,102
111019,2025,Septiembre,9,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,0,0,252
111020,2025,Septiembre,9,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,0,0,252
111016,2025,Septiembre,9,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,0,0,311
112001,2025,Septiembre,9,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,10,2606010,31
112002,2025,Septiembre,9,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,9,2767580,91
112003,2025,Septiembre,9,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,9,536000,215
112006,2025,Septiembre,9,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,41,13993810,121
112026,2025,Septiembre,9,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,11,4331500,85
112007,2025,Septiembre,9,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,15,6937770,65
112008,2025,Septiembre,9,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,21,10331060,49
112028,2025,Septiembre,9,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,2,1212960,76
112009,2025,Septiembre,9,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,12,8481760,60
112024,2025,Septiembre,9,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,8,1520240,82
112010,2025,Septiembre,9,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,21,5054940,98
112011,2025,Septiembre,9,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,10,2831695,137
112012,2025,Septiembre,9,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,8,471000,305
112021,2025,Septiembre,9,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,7,2169600,57
112013,2025,Septiembre,9,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,2,300000,144
112015,2025,Septiembre,9,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,33,10860655,125
112025,2025,Septiembre,9,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,12,4509580,78
112016,2025,Septiembre,9,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,9,3714065,32
112017,2025,Septiembre,9,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,91,41491830,242
112018,2025,Septiembre,9,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,23,11832000,58
112019,2025,Septiembre,9,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,7,4400645,64
112020,2025,Septiembre,9,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,7,2745000,168
112022,2025,Septiembre,9,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,3,938400,72
112023,2025,Septiembre,9,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,4,1040000,73
112027,2025,Septiembre,9,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,16,2643500,9
112005,2025,Septiembre,9,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0,35
122041,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,1,460750,130
122042,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,0,0,90
122043,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0,56
122044,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,76,32806445,2
122045,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,1,386750,40
122046,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0,35
122047,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,27,10931200,123
122048,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,1,437750,30
122049,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,14,5684000,120
122050,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,21,9737750,31
122051,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,24,10810800,108
122052,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,5,2581000,19
122053,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,8,3628800,66
122054,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,0,0,35
122055,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,3,1290550,81
122056,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,6,3192000,20
122057,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,2,827900,19
122058,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,0,0,26
122059,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,0,0,91
122077,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,1,413100,15
122060,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,1,358700,39
122061,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,3,1385100,17
122062,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0,77
122063,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0,49
122064,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0,60
122065,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,1,443700,67
122066,2025,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,1,443700,56
131008,2025,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,0,0,2051
131007,2025,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0,824
131010,2025,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,77,1190000,486
131009,2025,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0,390
131033,2025,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0,0
131034,2025,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0,304
131018,2025,Septiembre,9,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,44,2635500,838
131019,2025,Septiembre,9,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,60,3586600,1124
131020,2025,Septiembre,9,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,28,1670500,835
131021,2025,Septiembre,9,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,0,0,0
131022,2025,Septiembre,9,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,10,651000,186
131012,2025,Octubre,10,ACETATOS CARTA PAQ X 50,VARIOS,846,8082000,2154
113001,2025,Octubre,10,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,1055,4775000,1532
113005,2025,Octubre,10,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,445,13012500,8114
113006,2025,Octubre,10,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,265,8130500,2003
113007,2025,Octubre,10,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,141,4669000,2162
113002,2025,Octubre,10,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,336,1836250,9971
113008,2025,Octubre,10,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,272,9612000,2889
113003,2025,Octubre,10,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,351,2417800,4312
121009,2025,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,191,2393000,2526
121010,2025,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,0,0,2
121034,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,12,152000,1826
121017,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,4,52000,1655
121018,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,37,467000,3566
121019,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,38,483000,2924
121020,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,21,265000,1636
121021,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,29,369000,1294
121022,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,37,467800,2251
121023,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,362,4552000,14333
121024,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,2,26000,1994
121025,2025,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,41,521200,2607
121032,2025,Octubre,10,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,3,210000,740
121030,2025,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,60,864000,4639
121031,2025,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,20,288000,1499
122009,2025,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,5,1538600,49
122010,2025,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,1,298300,30
122011,2025,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,0,0,18
122013,2025,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,36,10029200,16
122016,2025,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,0,0,2
122014,2025,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,16,4308440,21
122015,2025,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,3,1047000,27
122017,2025,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,0,0,82
122018,2025,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,1,446500,33
122019,2025,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0,1
122020,2025,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,53,19203500,115
122021,2025,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,0,0,22
122022,2025,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,9,3203900,78
122023,2025,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,9,3870000,25
122024,2025,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,3,1170000,84
122025,2025,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,1,369900,53
122026,2025,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,4,1299600,60
122027,2025,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,1,324900,54
122028,2025,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,0,0,23
122029,2025,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,2,684000,28
122030,2025,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,0,0,20
122031,2025,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,0,0,21
122081,2025,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,515
122082,2025,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,237
122083,2025,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,2,56000,306
122084,2025,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,2,56000,173
122085,2025,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,2,76000,285
122086,2025,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,169
122087,2025,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,159,6124800,51
122088,2025,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,54
122089,2025,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,37,941050,246
122090,2025,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,4,114550,188
122091,2025,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,37,1306050,214
122112,2025,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,12,466050,28
122092,2025,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,44,1476150,95
122093,2025,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,0,0,258
122094,2025,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,3,141600,97
122095,2025,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,0,0,322
122096,2025,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,0,0,220
122097,2025,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0,341
122098,2025,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,1,58900,284
122099,2025,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0,398
122100,2025,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,0,0,115
122101,2025,Octubre,10,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,4,94400,612
122102,2025,Octubre,10,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,383
122103,2025,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,10,270000,409
122104,2025,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,3,82600,211
122105,2025,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,10,289000,347
122106,2025,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,22,646000,178
122108,2025,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,663
122107,2025,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,2,77900,181
122109,2025,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,20,800000,134
122110,2025,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,290
122111,2025,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,4,182400,54
112031,2025,Octubre,10,FOIL S1 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,0,0,0
112032,2025,Octubre,10,FOIL S1 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,1,54150,86
112033,2025,Octubre,10,FOIL S2 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,16,899750,856
112034,2025,Octubre,10,FOIL S2 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,7,413000,323
112036,2025,Octubre,10,FOIL S4 (S15) 640 MM X 120 MT 12 MIC PLATA HOLOGRAFICO,LAMINACION,0,0,95
112035,2025,Octubre,10,FOIL S4 (SA18) 640 MM X 120 MT 12 MIC DORADO HOLOGRAFICO,LAMINACION,0,0,105
111001,2025,Octubre,10,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,6,176400,1026
111002,2025,Octubre,10,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,9,348300,1
111003,2025,Octubre,10,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,414,10584400,2344
111004,2025,Octubre,10,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,5,313600,266
111005,2025,Octubre,10,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,47,3314900,126
111007,2025,Octubre,10,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,4,248000,338
111008,2025,Octubre,10,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,0,0,215
111018,2025,Octubre,10,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,2,260000,147
111010,2025,Octubre,10,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,0,0,399
111013,2025,Octubre,10,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,0,0,102
111019,2025,Octubre,10,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,0,0,252
111020,2025,Octubre,10,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,0,0,252
111016,2025,Octubre,10,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,8,1240000,303
112001,2025,Octubre,10,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,23,5656770,68
112002,2025,Octubre,10,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,20,5756033,131
112003,2025,Octubre,10,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,34,1900000,181
112006,2025,Octubre,10,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,41,13646938,140
112026,2025,Octubre,10,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,5,1855059,110
112007,2025,Octubre,10,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,13,5297685,83
112008,2025,Octubre,10,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,91,41173200,58
112028,2025,Octubre,10,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,15,7761810,61
112009,2025,Octubre,10,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,36,22739000,64
112024,2025,Octubre,10,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,4,706953,118
112010,2025,Octubre,10,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,19,4104825,139
112011,2025,Octubre,10,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,39,10532363,98
112012,2025,Octubre,10,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,32,1840000,272
112021,2025,Octubre,10,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,25,7558911,92
112013,2025,Octubre,10,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,2,300000,142
112015,2025,Octubre,10,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,67,21335873,158
112025,2025,Octubre,10,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,35,11812460,43
112016,2025,Octubre,10,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,55,21816041,17
112017,2025,Octubre,10,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,162,71598044,280
112018,2025,Octubre,10,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,49,25105550,50
112019,2025,Octubre,10,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,95,56858960,49
112020,2025,Octubre,10,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,14,5473125,154
112022,2025,Octubre,10,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,0,0,72
112023,2025,Octubre,10,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,2,520000,71
112027,2025,Octubre,10,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,9,1453500,0
112005,2025,Octubre,10,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,1,200000,34
122041,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,13,6159500,117
122042,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,2,921500,88
122043,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0,56
122044,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,1,432250,1
122045,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,2,819000,38
122046,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,6,3138000,29
122047,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,29,11932800,94
122048,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,0,0,30
122049,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,2,851200,118
122050,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,23,10740000,28
122051,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,29,13327040,79
122052,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,3,1612400,16
122053,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,9,4124000,57
122054,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,1,522000,34
122055,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,6,2678500,75
122056,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,3,1528800,17
122057,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,0,0,19
122058,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,7,3460000,19
122059,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,5,1856800,86
122077,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,4,1749600,11
122060,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,5,1877900,34
122061,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,6,2770200,11
122062,2025,Octubre,10,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0,77
