COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS, VALOR ,INVENTARIO FINAL,
122112,2024,Septiembre,9,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,11,429000, 144 ,
122092,2024,Septiembre,9,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,1,39000, 140 ,
122093,2024,Septiembre,9,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,3,144000, 172 ,
122094,2024,Septiembre,9,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,14,600000, 314 ,
122095,2024,Septiembre,9,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,0,0, 281 ,
122096,2024,Septiembre,9,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,2,112000, 253 ,
122097,2024,Septiembre,9,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 364 ,
122098,2024,Septiembre,9,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,3,186000, 337 ,
122099,2024,Septiembre,9,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 442 ,
122100,2024,Septiembre,9,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,6,390500, 165 ,
122101,2024,Septiembre,9,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 637 ,
122102,2024,Septiembre,9,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 431 ,
122103,2024,Septiembre,9,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 498 ,
122104,2024,Septiembre,9,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,10,238000, 120 ,
122105,2024,Septiembre,9,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,1,34000, 408 ,
122106,2024,Septiembre,9,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 156 ,
122108,2024,Septiembre,9,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 699 ,
122107,2024,Septiembre,9,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,5,174250, 303 ,
122109,2024,Septiembre,9,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0, 158 ,
122110,2024,Septiembre,9,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 355 ,
122111,2024,Septiembre,9,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,20,816000, 212 ,
112031,2024,Septiembre,9,FOIL S1 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,8,456000, 89 ,
112032,2024,Septiembre,9,FOIL S1 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,4,228000, 108 ,
112033,2024,Septiembre,9,FOIL S2 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,3,189000, 10 ,
112034,2024,Septiembre,9,FOIL S2 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,1,63000, 19 ,
112036,2024,Septiembre,9,FOIL S4 (S15) 640 MM X 120 MT 12 MIC PLATA HOLOGRAFICO,LAMINACION,2,160000, 73 ,
112035,2024,Septiembre,9,FOIL S4 (SA18) 640 MM X 120 MT 12 MIC DORADO HOLOGRAFICO,LAMINACION,26,1966406, 9 ,
111001,2024,Septiembre,9,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,0,0," 1,319 ",
111002,2024,Septiembre,9,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,0,0, 144 ,
111003,2024,Septiembre,9,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,224,8257200, 263 ,
111004,2024,Septiembre,9,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,0,0, 178 ,
111005,2024,Septiembre,9,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,8,600400, 95 ,
111007,2024,Septiembre,9,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, -   ,
111008,2024,Septiembre,9,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,5,525000, 27 ,
111018,2024,Septiembre,9,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,16,1840000, 211 ,
111010,2024,Septiembre,9,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, -   ,
111013,2024,Septiembre,9,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,0,0, 116 ,
111015,2024,Septiembre,9,ROLLO 450 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,80,5605000, 3 ,
111019,2024,Septiembre,9,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,0,0, -   ,
111020,2024,Septiembre,9,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,140,18480000, -   ,
111016,2024,Septiembre,9,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,149,22350000, -   ,
112001,2024,Septiembre,9,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,14,3456110, 96 ,
112002,2024,Septiembre,9,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,13,3859090, 146 ,
112003,2024,Septiembre,9,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,14,790000, 521 ,
112006,2024,Septiembre,9,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,26,8716480, 139 ,
112026,2024,Septiembre,9,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,14,5703820, 20 ,
112007,2024,Septiembre,9,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,8,3454430, 44 ,
112008,2024,Septiembre,9,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,40,19392900, 45 ,
112028,2024,Septiembre,9,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,1,651200, 77 ,
112009,2024,Septiembre,9,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,13,7127425, 32 ,
112024,2024,Septiembre,9,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,6,1116650, 4 ,
112010,2024,Septiembre,9,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,26,5775570, 44 ,
112011,2024,Septiembre,9,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,32,8588040, 61 ,
112012,2024,Septiembre,9,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,19,1080000, 514 ,
112021,2024,Septiembre,9,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0, -   ,
112013,2024,Septiembre,9,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,2,295000, 169 ,
112015,2024,Septiembre,9,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,67,20988305, 12 ,
112025,2024,Septiembre,9,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,3,1095800, 1 ,
112016,2024,Septiembre,9,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,42,16729615, 30 ,
112017,2024,Septiembre,9,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,124,56796748, 151 ,
112018,2024,Septiembre,9,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,34,18558005, 8 ,
112019,2024,Septiembre,9,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,17,10373880, 28 ,
112020,2024,Septiembre,9,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,1,445200, 202 ,
112022,2024,Septiembre,9,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,3,1183200, 95 ,
112023,2024,Septiembre,9,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,2,645450, 109 ,
112027,2024,Septiembre,9,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,3,500000, 80 ,
112005,2024,Septiembre,9,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0, 56 ,
112014,2024,Septiembre,9,ROLLO SUPERBONDING MATE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0, -   ,
122041,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,1,431650, 45 ,
122042,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,6,2790000, 60 ,
122043,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0, 58 ,
122044,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,2,864500, 27 ,
122045,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,0,0, 60 ,
122046,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0, 26 ,
122047,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,8,3315200, 187 ,
122048,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,5,2343250, 52 ,
122049,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,8,3404800, 157 ,
122050,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,5,2384450, 36 ,
122051,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,7,3365200, 93 ,
122052,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,1,493000, 27 ,
122053,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,1,478800, 103 ,
122054,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,7,3717800, 30 ,
122055,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,0,0, 32 ,
122056,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0, 32 ,
122057,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,0,0, 13 ,
122058,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,11,5516000, 14 ,
122059,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,0,0, 74 ,
122077,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,2,923400, 23 ,
122060,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,0,0, 75 ,
122061,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,1,461700, 36 ,
122062,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0, 57 ,
122063,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0, 43 ,
122064,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 30 ,
122065,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0, 52 ,
122066,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,1,443700, 56 ,
122067,2024,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 29 ,
131008,2024,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,60,660000," 2,101 ",
131007,2024,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0," 1,052 ",
131010,2024,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 885 ,
131009,2024,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 513 ,
131033,2024,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 15 ,
131034,2024,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 349 ,
131018,2024,Septiembre,9,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,41,2365250," 1,089 ",
131019,2024,Septiembre,9,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,0,0," 1,680 ",
131020,2024,Septiembre,9,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,40,2300000, 898 ,
131021,2024,Septiembre,9,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,42,2430500, 28 ,
131022,2024,Septiembre,9,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,0,0, 221 ,
131012,2024,Octubre,10,ACETATOS CARTA PAQ X 50,VARIOS,0,0, -   ,
113001,2024,Octubre,10,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,0,0, -   ,
113005,2024,Octubre,10,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,844,27919500," 8,924 ",
113006,2024,Octubre,10,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,29,1402500," 1,310 ",
113007,2024,Octubre,10,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,58,2255000," 2,114 ",
113002,2024,Octubre,10,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,118,695500," 7,944 ",
113008,2024,Octubre,10,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,395,15085170," 3,067 ",
113003,2024,Octubre,10,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,91,647800," 5,128 ",
121009,2024,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,40,500000," 3,063 ",
121010,2024,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,125,1477500," 1,639 ",
121034,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,0,0," 1,569 ",
121017,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,23,282500," 2,052 ",
121018,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,91,1060000, 34 ,
121019,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,84,985000," 2,161 ",
121020,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,6,70000," 1,508 ",
121021,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,11,130000," 2,249 ",
121022,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,12,142500," 2,089 ",
121023,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,433,5250500," 6,222 ",
121024,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,14,170000, 785 ,
121025,2024,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,0,0," 3,878 ",
121032,2024,Octubre,10,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,7,465500, 821 ,
121026,2024,Octubre,10,CARATULA OFICIO GRAIN AZUL PAQ X 50,CARATULA,0,0, -   ,
121030,2024,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,92,1228000, 233 ,
121031,2024,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,0,0, -   ,
122009,2024,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,16,4364600, 23 ,
122012,2024,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS BRONCE,ANILLO DOBLE O,0,0, 18 ,
122010,2024,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,4,1240300, 19 ,
122011,2024,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,3,1071600, 21 ,
122013,2024,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,34,8924800, 11 ,
122016,2024,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,1,330000, 20 ,
122014,2024,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,47,12205600, -   ,
122015,2024,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,0,0, 17 ,
122017,2024,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,0,0, 112 ,
122018,2024,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,2,893000, 49 ,
122019,2024,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0, 10 ,
122020,2024,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,7,2447700, 208 ,
122021,2024,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,1,477000, 33 ,
122022,2024,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,16,5532200, 110 ,
122023,2024,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,13,5470950, 19 ,
122024,2024,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,22,8117250, 70 ,
122025,2024,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,0,0, 69 ,
122026,2024,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,8,2547900, 51 ,
122027,2024,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,0,0, 63 ,
122028,2024,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,8,2952000, 12 ,
122029,2024,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,11,3736800, 19 ,
122030,2024,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,0,0, 29 ,
122031,2024,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,0,0, 5 ,
122081,2024,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,5,130000, 436 ,
122082,2024,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 162 ,
122083,2024,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,71,1820000, 387 ,
122084,2024,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,11,277200, 269 ,
122085,2024,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,77,2800600, 64 ,
122086,2024,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,49,1666300, 116 ,
122087,2024,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,40,1728000, 302 ,
122088,2024,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 139 ,
122089,2024,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,39,1106350, 441 ,
122090,2024,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,24,636550, -   ,
122091,2024,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,81,2907450, 90 ,
122112,2024,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,2,78000, 142 ,
122092,2024,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,58,2055300, 82 ,
122093,2024,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,11,518400, 161 ,
122094,2024,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,24,1003200, 291 ,
122095,2024,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,9,504000, 272 ,
122096,2024,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,2,112000, 251 ,
122097,2024,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 364 ,
122098,2024,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,2,124000, 335 ,
122099,2024,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,22,1420000, 420 ,
122100,2024,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,2,142000, 163 ,
122101,2024,Octubre,10,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 637 ,
122102,2024,Octubre,10,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 431 ,
122103,2024,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,41,1036000, 457 ,
122104,2024,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,62,1694000, 18 ,
122105,2024,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,1,34000, 407 ,
122106,2024,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,2,68000, 124 ,
122108,2024,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,20,738000, 679 ,
122107,2024,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,30,1086500, 273 ,
122109,2024,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0, 158 ,
122110,2024,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,10,432000, 345 ,
122111,2024,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,50,2400000, 162 ,
112031,2024,Octubre,10,FOIL S1 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,5,285000, 82 ,
112032,2024,Octubre,10,FOIL S1 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,0,0, 106 ,
112033,2024,Octubre,10,FOIL S2 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,0,0, 10 ,
112034,2024,Octubre,10,FOIL S2 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,0,0, 19 ,
112036,2024,Octubre,10,FOIL S4 (S15) 640 MM X 120 MT 12 MIC PLATA HOLOGRAFICO,LAMINACION,67,4701262, 4 ,
112035,2024,Octubre,10,FOIL S4 (SA18) 640 MM X 120 MT 12 MIC DORADO HOLOGRAFICO,LAMINACION,0,0, 9 ,
111001,2024,Octubre,10,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,1,29000," 1,318 ",
111002,2024,Octubre,10,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,4,148000, 140 ,
111003,2024,Octubre,10,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,162,6541800, 101 ,
111004,2024,Octubre,10,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,16,948600, 162 ,
111005,2024,Octubre,10,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,6,474000, 89 ,
111007,2024,Octubre,10,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, -   ,
111008,2024,Octubre,10,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,17,1533000, 10 ,
111018,2024,Octubre,10,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,4,480000, 207 ,
111010,2024,Octubre,10,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, -   ,
111013,2024,Octubre,10,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,0,0, 116 ,
111015,2024,Octubre,10,ROLLO 450 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,3,225000, -   ,
111019,2024,Octubre,10,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,0,0, -   ,
111020,2024,Octubre,10,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,0,0, -   ,
111016,2024,Octubre,10,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,0,0, -   ,
112001,2024,Octubre,10,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,13,3239010, 83 ,
112002,2024,Octubre,10,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,10,2891200, 136 ,
